2023-12-12 11:54:49 {"sensorData": "55","sensorId": "lpgOrj","timestamp": "2023-12-12T10:54:49.440Z"}
2023-12-12 11:59:46 {"sensorData": "20","sensorId": "XP8JFe","timestamp": "2023-12-12T10:59:46.773Z"}
2023-12-12 11:59:46 {"sensorData": "53","sensorId": "FkSvAH","timestamp": "2023-12-12T10:59:46.824Z"}
2023-12-12 11:59:46 {"sensorData": "67","sensorId": "fRCOWX","timestamp": "2023-12-12T10:59:46.874Z"}
2023-12-12 11:59:46 {"sensorData": "70","sensorId": "UkEx64","timestamp": "2023-12-12T10:59:46.924Z"}
2023-12-12 11:59:46 {"sensorData": "50","sensorId": "0IILmG","timestamp": "2023-12-12T10:59:46.975Z"}
2023-12-12 11:59:47 {"sensorData": "76","sensorId": "RIwkSc","timestamp": "2023-12-12T10:59:47.025Z"}
2023-12-12 11:59:47 {"sensorData": "75","sensorId": "hHGko7","timestamp": "2023-12-12T10:59:47.076Z"}
2023-12-12 11:59:47 {"sensorData": "77","sensorId": "8UNQ4h","timestamp": "2023-12-12T10:59:47.126Z"}
2023-12-12 11:59:47 {"sensorData": "71","sensorId": "YaRMGn","timestamp": "2023-12-12T10:59:47.177Z"}
2023-12-12 11:59:47 {"sensorData": "86","sensorId": "SRuxqQ","timestamp": "2023-12-12T10:59:47.227Z"}
2023-12-12 11:59:47 {"sensorData": "5","sensorId": "6QadnH","timestamp": "2023-12-12T10:59:47.278Z"}
2023-12-12 11:59:47 {"sensorData": "14","sensorId": "zC9xmM","timestamp": "2023-12-12T10:59:47.328Z"}
2023-12-12 11:59:47 {"sensorData": "39","sensorId": "eTf0RW","timestamp": "2023-12-12T10:59:47.378Z"}
2023-12-12 11:59:47 {"sensorData": "89","sensorId": "o8N6N7","timestamp": "2023-12-12T10:59:47.429Z"}
2023-12-12 11:59:47 {"sensorData": "52","sensorId": "3MZYsY","timestamp": "2023-12-12T10:59:47.479Z"}
2023-12-12 11:59:47 {"sensorData": "65","sensorId": "Gtd3Vc","timestamp": "2023-12-12T10:59:47.530Z"}
2023-12-12 11:59:47 {"sensorData": "41","sensorId": "7Os9wx","timestamp": "2023-12-12T10:59:47.580Z"}
2023-12-12 11:59:47 {"sensorData": "41","sensorId": "diope1","timestamp": "2023-12-12T10:59:47.631Z"}
2023-12-12 11:59:47 {"sensorData": "4","sensorId": "RXCJxp","timestamp": "2023-12-12T10:59:47.681Z"}
2023-12-12 11:59:47 {"sensorData": "5","sensorId": "Pdojuq","timestamp": "2023-12-12T10:59:47.731Z"}
2023-12-12 11:59:47 {"sensorData": "25","sensorId": "fqsa3I","timestamp": "2023-12-12T10:59:47.782Z"}
2023-12-12 11:59:47 {"sensorData": "65","sensorId": "p4Xqcb","timestamp": "2023-12-12T10:59:47.832Z"}
2023-12-12 11:59:47 {"sensorData": "54","sensorId": "e1QVMg","timestamp": "2023-12-12T10:59:47.883Z"}
2023-12-12 11:59:47 {"sensorData": "18","sensorId": "9vRMx4","timestamp": "2023-12-12T10:59:47.933Z"}
2023-12-12 11:59:47 {"sensorData": "70","sensorId": "RkVXAb","timestamp": "2023-12-12T10:59:47.984Z"}
2023-12-12 11:59:48 {"sensorData": "67","sensorId": "rJVGDG","timestamp": "2023-12-12T10:59:48.034Z"}
2023-12-12 11:59:48 {"sensorData": "99","sensorId": "DHrHw5","timestamp": "2023-12-12T10:59:48.084Z"}
2023-12-12 11:59:48 {"sensorData": "87","sensorId": "8bL7wr","timestamp": "2023-12-12T10:59:48.135Z"}
2023-12-12 11:59:48 {"sensorData": "90","sensorId": "Tluzvf","timestamp": "2023-12-12T10:59:48.185Z"}
2023-12-12 11:59:48 {"sensorData": "48","sensorId": "Tg7bNQ","timestamp": "2023-12-12T10:59:48.236Z"}
2023-12-12 11:59:48 {"sensorData": "77","sensorId": "fmqIUF","timestamp": "2023-12-12T10:59:48.286Z"}
2023-12-12 11:59:48 {"sensorData": "82","sensorId": "gyvdz4","timestamp": "2023-12-12T10:59:48.336Z"}
2023-12-12 11:59:48 {"sensorData": "54","sensorId": "UlKBw2","timestamp": "2023-12-12T10:59:48.387Z"}
2023-12-12 11:59:48 {"sensorData": "16","sensorId": "P7cxb8","timestamp": "2023-12-12T10:59:48.437Z"}
2023-12-12 11:59:48 {"sensorData": "38","sensorId": "NOZS1e","timestamp": "2023-12-12T10:59:48.488Z"}
2023-12-12 11:59:48 {"sensorData": "56","sensorId": "JJsN8L","timestamp": "2023-12-12T10:59:48.538Z"}
2023-12-12 11:59:48 {"sensorData": "82","sensorId": "vERfPp","timestamp": "2023-12-12T10:59:48.589Z"}
2023-12-12 11:59:48 {"sensorData": "31","sensorId": "aixPdy","timestamp": "2023-12-12T10:59:48.639Z"}
2023-12-12 11:59:48 {"sensorData": "10","sensorId": "fwwSak","timestamp": "2023-12-12T10:59:48.690Z"}
2023-12-12 11:59:48 {"sensorData": "68","sensorId": "ZoMyV3","timestamp": "2023-12-12T10:59:48.740Z"}
2023-12-12 11:59:48 {"sensorData": "66","sensorId": "RCSd6x","timestamp": "2023-12-12T10:59:48.790Z"}
2023-12-12 11:59:48 {"sensorData": "60","sensorId": "MNNMVb","timestamp": "2023-12-12T10:59:48.841Z"}
2023-12-12 11:59:48 {"sensorData": "87","sensorId": "Yzo1TI","timestamp": "2023-12-12T10:59:48.891Z"}
2023-12-12 11:59:48 {"sensorData": "55","sensorId": "TS5J6I","timestamp": "2023-12-12T10:59:48.942Z"}
2023-12-12 11:59:48 {"sensorData": "77","sensorId": "Qz7x1O","timestamp": "2023-12-12T10:59:48.992Z"}
2023-12-12 11:59:49 {"sensorData": "18","sensorId": "YbHyMk","timestamp": "2023-12-12T10:59:49.043Z"}
2023-12-12 11:59:49 {"sensorData": "62","sensorId": "xjnkGB","timestamp": "2023-12-12T10:59:49.093Z"}
2023-12-12 11:59:49 {"sensorData": "35","sensorId": "p8F7QA","timestamp": "2023-12-12T10:59:49.144Z"}
2023-12-12 11:59:49 {"sensorData": "44","sensorId": "L6zrvv","timestamp": "2023-12-12T10:59:49.195Z"}
2023-12-12 11:59:49 {"sensorData": "30","sensorId": "n9d98K","timestamp": "2023-12-12T10:59:49.245Z"}
2023-12-12 11:59:49 {"sensorData": "49","sensorId": "LSv60G","timestamp": "2023-12-12T10:59:49.296Z"}
2023-12-12 11:59:49 {"sensorData": "0","sensorId": "w6eK4J","timestamp": "2023-12-12T10:59:49.346Z"}
2023-12-12 11:59:49 {"sensorData": "7","sensorId": "K7bl4y","timestamp": "2023-12-12T10:59:49.396Z"}
2023-12-12 11:59:49 {"sensorData": "24","sensorId": "nThASk","timestamp": "2023-12-12T10:59:49.447Z"}
2023-12-12 11:59:49 {"sensorData": "1","sensorId": "PSUqyf","timestamp": "2023-12-12T10:59:49.497Z"}
2023-12-12 11:59:49 {"sensorData": "64","sensorId": "oMrLIt","timestamp": "2023-12-12T10:59:49.547Z"}
2023-12-12 11:59:49 {"sensorData": "15","sensorId": "C0QaXR","timestamp": "2023-12-12T10:59:49.598Z"}
2023-12-12 11:59:49 {"sensorData": "36","sensorId": "PdM3XT","timestamp": "2023-12-12T10:59:49.648Z"}
2023-12-12 11:59:49 {"sensorData": "67","sensorId": "D1PiHz","timestamp": "2023-12-12T10:59:49.699Z"}
2023-12-12 11:59:49 {"sensorData": "94","sensorId": "6FJkfY","timestamp": "2023-12-12T10:59:49.749Z"}
2023-12-12 11:59:49 {"sensorData": "27","sensorId": "Lh4b5K","timestamp": "2023-12-12T10:59:49.799Z"}
2023-12-12 11:59:49 {"sensorData": "59","sensorId": "SplwtY","timestamp": "2023-12-12T10:59:49.850Z"}
2023-12-12 11:59:49 {"sensorData": "43","sensorId": "gFGHvl","timestamp": "2023-12-12T10:59:49.900Z"}
2023-12-12 11:59:49 {"sensorData": "86","sensorId": "2LcWeJ","timestamp": "2023-12-12T10:59:49.951Z"}
2023-12-12 11:59:50 {"sensorData": "41","sensorId": "hxQSCJ","timestamp": "2023-12-12T10:59:50.001Z"}
2023-12-12 11:59:50 {"sensorData": "33","sensorId": "xjSex4","timestamp": "2023-12-12T10:59:50.052Z"}
2023-12-12 11:59:50 {"sensorData": "72","sensorId": "QQPUjl","timestamp": "2023-12-12T10:59:50.102Z"}
2023-12-12 11:59:50 {"sensorData": "61","sensorId": "Ev5v48","timestamp": "2023-12-12T10:59:50.153Z"}
2023-12-12 11:59:50 {"sensorData": "13","sensorId": "8Hcf3T","timestamp": "2023-12-12T10:59:50.203Z"}
2023-12-12 11:59:50 {"sensorData": "91","sensorId": "vsETzk","timestamp": "2023-12-12T10:59:50.254Z"}
2023-12-12 11:59:50 {"sensorData": "9","sensorId": "WclCS0","timestamp": "2023-12-12T10:59:50.304Z"}
2023-12-12 11:59:50 {"sensorData": "68","sensorId": "29Cusx","timestamp": "2023-12-12T10:59:50.354Z"}
2023-12-12 11:59:50 {"sensorData": "67","sensorId": "mtVk1X","timestamp": "2023-12-12T10:59:50.405Z"}
2023-12-12 11:59:50 {"sensorData": "33","sensorId": "UE8dUA","timestamp": "2023-12-12T10:59:50.455Z"}
2023-12-12 11:59:50 {"sensorData": "88","sensorId": "kLH6NQ","timestamp": "2023-12-12T10:59:50.506Z"}
2023-12-12 11:59:50 {"sensorData": "7","sensorId": "uEHkE7","timestamp": "2023-12-12T10:59:50.556Z"}
2023-12-12 11:59:50 {"sensorData": "60","sensorId": "Wvi7O1","timestamp": "2023-12-12T10:59:50.606Z"}
2023-12-12 11:59:50 {"sensorData": "99","sensorId": "DOtlhr","timestamp": "2023-12-12T10:59:50.657Z"}
2023-12-12 11:59:50 {"sensorData": "45","sensorId": "1S9brH","timestamp": "2023-12-12T10:59:50.707Z"}
2023-12-12 11:59:50 {"sensorData": "98","sensorId": "4lrmQW","timestamp": "2023-12-12T10:59:50.758Z"}
2023-12-12 11:59:50 {"sensorData": "88","sensorId": "kUZ4d5","timestamp": "2023-12-12T10:59:50.808Z"}
2023-12-12 11:59:50 {"sensorData": "75","sensorId": "PW7jyq","timestamp": "2023-12-12T10:59:50.859Z"}
2023-12-12 11:59:50 {"sensorData": "68","sensorId": "FFHvnH","timestamp": "2023-12-12T10:59:50.909Z"}
2023-12-12 11:59:50 {"sensorData": "6","sensorId": "CcqvnF","timestamp": "2023-12-12T10:59:50.959Z"}
2023-12-12 11:59:51 {"sensorData": "13","sensorId": "3s2baR","timestamp": "2023-12-12T10:59:51.010Z"}
2023-12-12 11:59:51 {"sensorData": "78","sensorId": "dKTSwO","timestamp": "2023-12-12T10:59:51.060Z"}
2023-12-12 11:59:51 {"sensorData": "37","sensorId": "S2imyP","timestamp": "2023-12-12T10:59:51.111Z"}
2023-12-12 11:59:51 {"sensorData": "47","sensorId": "Jk1cmg","timestamp": "2023-12-12T10:59:51.161Z"}
2023-12-12 11:59:51 {"sensorData": "3","sensorId": "yL2p1S","timestamp": "2023-12-12T10:59:51.212Z"}
2023-12-12 11:59:51 {"sensorData": "95","sensorId": "1xj270","timestamp": "2023-12-12T10:59:51.262Z"}
2023-12-12 11:59:51 {"sensorData": "61","sensorId": "rDy8vG","timestamp": "2023-12-12T10:59:51.312Z"}
2023-12-12 11:59:51 {"sensorData": "82","sensorId": "RkRrsG","timestamp": "2023-12-12T10:59:51.363Z"}
2023-12-12 11:59:51 {"sensorData": "83","sensorId": "DMM1mC","timestamp": "2023-12-12T10:59:51.413Z"}
2023-12-12 11:59:51 {"sensorData": "66","sensorId": "dlt5IA","timestamp": "2023-12-12T10:59:51.464Z"}
2023-12-12 11:59:51 {"sensorData": "41","sensorId": "GrwVUT","timestamp": "2023-12-12T10:59:51.514Z"}
2023-12-12 11:59:51 {"sensorData": "43","sensorId": "dn3VxI","timestamp": "2023-12-12T10:59:51.565Z"}
2023-12-12 11:59:51 {"sensorData": "20","sensorId": "OdrhP1","timestamp": "2023-12-12T10:59:51.615Z"}
2023-12-12 11:59:51 {"sensorData": "18","sensorId": "1ta5Eu","timestamp": "2023-12-12T10:59:51.666Z"}
2023-12-12 11:59:51 {"sensorData": "82","sensorId": "bSJF74","timestamp": "2023-12-12T10:59:51.716Z"}
2023-12-12 11:59:51 {"sensorData": "46","sensorId": "RN8T0Z","timestamp": "2023-12-12T10:59:51.766Z"}
2023-12-12 11:59:51 {"sensorData": "62","sensorId": "myE0BT","timestamp": "2023-12-12T10:59:51.817Z"}
2023-12-12 11:59:51 {"sensorData": "49","sensorId": "eK1431","timestamp": "2023-12-12T10:59:51.867Z"}
2023-12-12 11:59:51 {"sensorData": "41","sensorId": "wjLx2i","timestamp": "2023-12-12T10:59:51.918Z"}
2023-12-12 11:59:51 {"sensorData": "88","sensorId": "ZagFNe","timestamp": "2023-12-12T10:59:51.968Z"}
2023-12-12 11:59:52 {"sensorData": "78","sensorId": "C4QOqi","timestamp": "2023-12-12T10:59:52.018Z"}
2023-12-12 11:59:52 {"sensorData": "28","sensorId": "P1xTBo","timestamp": "2023-12-12T10:59:52.069Z"}
2023-12-12 11:59:52 {"sensorData": "15","sensorId": "sdAOn9","timestamp": "2023-12-12T10:59:52.119Z"}
2023-12-12 11:59:52 {"sensorData": "45","sensorId": "dgZ0g4","timestamp": "2023-12-12T10:59:52.170Z"}
2023-12-12 11:59:52 {"sensorData": "99","sensorId": "S8Hk0n","timestamp": "2023-12-12T10:59:52.220Z"}
2023-12-12 11:59:52 {"sensorData": "56","sensorId": "gtoTkJ","timestamp": "2023-12-12T10:59:52.271Z"}
2023-12-12 11:59:52 {"sensorData": "97","sensorId": "JXe20D","timestamp": "2023-12-12T10:59:52.321Z"}
2023-12-12 11:59:52 {"sensorData": "38","sensorId": "bAEeGr","timestamp": "2023-12-12T10:59:52.372Z"}
2023-12-12 11:59:52 {"sensorData": "99","sensorId": "LlotkU","timestamp": "2023-12-12T10:59:52.422Z"}
2023-12-12 11:59:52 {"sensorData": "29","sensorId": "85ndpB","timestamp": "2023-12-12T10:59:52.472Z"}
2023-12-12 11:59:52 {"sensorData": "12","sensorId": "z8n9Vq","timestamp": "2023-12-12T10:59:52.523Z"}
2023-12-12 11:59:52 {"sensorData": "45","sensorId": "JTtJhX","timestamp": "2023-12-12T10:59:52.573Z"}
2023-12-12 11:59:52 {"sensorData": "13","sensorId": "OfEpoT","timestamp": "2023-12-12T10:59:52.624Z"}
2023-12-12 11:59:52 {"sensorData": "18","sensorId": "wD9vwm","timestamp": "2023-12-12T10:59:52.674Z"}
2023-12-12 11:59:52 {"sensorData": "24","sensorId": "LLibHw","timestamp": "2023-12-12T10:59:52.724Z"}
2023-12-12 11:59:52 {"sensorData": "52","sensorId": "qMXZtg","timestamp": "2023-12-12T10:59:52.775Z"}
2023-12-12 11:59:52 {"sensorData": "66","sensorId": "A28c5C","timestamp": "2023-12-12T10:59:52.825Z"}
2023-12-12 11:59:52 {"sensorData": "55","sensorId": "jjVGKU","timestamp": "2023-12-12T10:59:52.876Z"}
2023-12-12 11:59:52 {"sensorData": "67","sensorId": "74nIDv","timestamp": "2023-12-12T10:59:52.926Z"}
2023-12-12 11:59:52 {"sensorData": "53","sensorId": "aPFops","timestamp": "2023-12-12T10:59:52.977Z"}
2023-12-12 11:59:53 {"sensorData": "84","sensorId": "Ixy7pw","timestamp": "2023-12-12T10:59:53.027Z"}
2023-12-12 11:59:53 {"sensorData": "79","sensorId": "kZpr6a","timestamp": "2023-12-12T10:59:53.078Z"}
2023-12-12 11:59:53 {"sensorData": "11","sensorId": "HTMELX","timestamp": "2023-12-12T10:59:53.128Z"}
2023-12-12 11:59:53 {"sensorData": "92","sensorId": "dhIbWd","timestamp": "2023-12-12T10:59:53.178Z"}
2023-12-12 11:59:53 {"sensorData": "86","sensorId": "ausGPQ","timestamp": "2023-12-12T10:59:53.229Z"}
2023-12-12 11:59:53 {"sensorData": "91","sensorId": "4dDc0Q","timestamp": "2023-12-12T10:59:53.279Z"}
2023-12-12 11:59:53 {"sensorData": "31","sensorId": "WOfrxR","timestamp": "2023-12-12T10:59:53.330Z"}
2023-12-12 11:59:53 {"sensorData": "45","sensorId": "7FWaMs","timestamp": "2023-12-12T10:59:53.380Z"}
2023-12-12 11:59:53 {"sensorData": "19","sensorId": "wvpwNH","timestamp": "2023-12-12T10:59:53.430Z"}
2023-12-12 11:59:53 {"sensorData": "19","sensorId": "smuknV","timestamp": "2023-12-12T10:59:53.481Z"}
2023-12-12 11:59:53 {"sensorData": "94","sensorId": "dzEXeJ","timestamp": "2023-12-12T10:59:53.531Z"}
2023-12-12 11:59:53 {"sensorData": "11","sensorId": "zqYwTI","timestamp": "2023-12-12T10:59:53.582Z"}
2023-12-12 11:59:53 {"sensorData": "54","sensorId": "t0uOkJ","timestamp": "2023-12-12T10:59:53.632Z"}
2023-12-12 11:59:53 {"sensorData": "34","sensorId": "VfZcrk","timestamp": "2023-12-12T10:59:53.683Z"}
2023-12-12 11:59:53 {"sensorData": "20","sensorId": "E3xFt1","timestamp": "2023-12-12T10:59:53.733Z"}
2023-12-12 11:59:53 {"sensorData": "20","sensorId": "xAtWOg","timestamp": "2023-12-12T10:59:53.783Z"}
2023-12-12 11:59:53 {"sensorData": "75","sensorId": "wMBPBV","timestamp": "2023-12-12T10:59:53.834Z"}
2023-12-12 11:59:53 {"sensorData": "55","sensorId": "Ltsuyh","timestamp": "2023-12-12T10:59:53.884Z"}
2023-12-12 11:59:53 {"sensorData": "40","sensorId": "PpHhj2","timestamp": "2023-12-12T10:59:53.935Z"}
2023-12-12 11:59:53 {"sensorData": "6","sensorId": "AR0Xfi","timestamp": "2023-12-12T10:59:53.985Z"}
2023-12-12 11:59:54 {"sensorData": "29","sensorId": "TmMfYe","timestamp": "2023-12-12T10:59:54.035Z"}
2023-12-12 11:59:54 {"sensorData": "77","sensorId": "pXcYgs","timestamp": "2023-12-12T10:59:54.086Z"}
2023-12-12 11:59:54 {"sensorData": "31","sensorId": "CABfN6","timestamp": "2023-12-12T10:59:54.136Z"}
2023-12-12 11:59:54 {"sensorData": "86","sensorId": "UYWkFL","timestamp": "2023-12-12T10:59:54.187Z"}
2023-12-12 11:59:54 {"sensorData": "5","sensorId": "IRDs3f","timestamp": "2023-12-12T10:59:54.237Z"}
2023-12-12 11:59:54 {"sensorData": "9","sensorId": "Rhe53f","timestamp": "2023-12-12T10:59:54.288Z"}
2023-12-12 11:59:54 {"sensorData": "53","sensorId": "9xYCXo","timestamp": "2023-12-12T10:59:54.338Z"}
2023-12-12 11:59:54 {"sensorData": "25","sensorId": "zkSj7C","timestamp": "2023-12-12T10:59:54.388Z"}
2023-12-12 11:59:54 {"sensorData": "80","sensorId": "Abp9SQ","timestamp": "2023-12-12T10:59:54.439Z"}
2023-12-12 11:59:54 {"sensorData": "91","sensorId": "LUKr1P","timestamp": "2023-12-12T10:59:54.489Z"}
2023-12-12 11:59:54 {"sensorData": "16","sensorId": "UU1ShO","timestamp": "2023-12-12T10:59:54.540Z"}
2023-12-12 11:59:54 {"sensorData": "86","sensorId": "32Nsat","timestamp": "2023-12-12T10:59:54.590Z"}
2023-12-12 11:59:54 {"sensorData": "3","sensorId": "7UTyV9","timestamp": "2023-12-12T10:59:54.640Z"}
2023-12-12 11:59:54 {"sensorData": "85","sensorId": "CNMdxm","timestamp": "2023-12-12T10:59:54.691Z"}
2023-12-12 11:59:54 {"sensorData": "50","sensorId": "pZE7Hu","timestamp": "2023-12-12T10:59:54.741Z"}
2023-12-12 11:59:54 {"sensorData": "11","sensorId": "N8VGYx","timestamp": "2023-12-12T10:59:54.792Z"}
2023-12-12 11:59:54 {"sensorData": "80","sensorId": "YOlWy3","timestamp": "2023-12-12T10:59:54.842Z"}
2023-12-12 11:59:54 {"sensorData": "40","sensorId": "i0FKDh","timestamp": "2023-12-12T10:59:54.893Z"}
2023-12-12 11:59:54 {"sensorData": "91","sensorId": "1r6ehy","timestamp": "2023-12-12T10:59:54.943Z"}
2023-12-12 11:59:54 {"sensorData": "29","sensorId": "OQNpOw","timestamp": "2023-12-12T10:59:54.993Z"}
2023-12-12 11:59:55 {"sensorData": "99","sensorId": "ARFpwP","timestamp": "2023-12-12T10:59:55.044Z"}
2023-12-12 11:59:55 {"sensorData": "99","sensorId": "UGj0wM","timestamp": "2023-12-12T10:59:55.094Z"}
2023-12-12 11:59:55 {"sensorData": "20","sensorId": "ZTcOa8","timestamp": "2023-12-12T10:59:55.145Z"}
2023-12-12 11:59:55 {"sensorData": "4","sensorId": "fuQSbt","timestamp": "2023-12-12T10:59:55.195Z"}
2023-12-12 11:59:55 {"sensorData": "1","sensorId": "NNRevk","timestamp": "2023-12-12T10:59:55.246Z"}
2023-12-12 11:59:55 {"sensorData": "45","sensorId": "RXqztx","timestamp": "2023-12-12T10:59:55.296Z"}
2023-12-12 11:59:55 {"sensorData": "86","sensorId": "N9QBQS","timestamp": "2023-12-12T10:59:55.346Z"}
2023-12-12 11:59:55 {"sensorData": "29","sensorId": "OOWS7C","timestamp": "2023-12-12T10:59:55.397Z"}
2023-12-12 11:59:55 {"sensorData": "80","sensorId": "6VvJwc","timestamp": "2023-12-12T10:59:55.447Z"}
2023-12-12 11:59:55 {"sensorData": "11","sensorId": "Rn0y8g","timestamp": "2023-12-12T10:59:55.498Z"}
2023-12-12 11:59:55 {"sensorData": "40","sensorId": "sBe5yS","timestamp": "2023-12-12T10:59:55.548Z"}
2023-12-12 11:59:55 {"sensorData": "94","sensorId": "cBAPdm","timestamp": "2023-12-12T10:59:55.599Z"}
2023-12-12 11:59:55 {"sensorData": "31","sensorId": "aMV6vg","timestamp": "2023-12-12T10:59:55.649Z"}
2023-12-12 11:59:55 {"sensorData": "24","sensorId": "Rjdzu4","timestamp": "2023-12-12T10:59:55.699Z"}
2023-12-12 11:59:55 {"sensorData": "57","sensorId": "q8JIyL","timestamp": "2023-12-12T10:59:55.750Z"}
2023-12-12 11:59:55 {"sensorData": "44","sensorId": "WuWXTk","timestamp": "2023-12-12T10:59:55.800Z"}
2023-12-12 11:59:55 {"sensorData": "30","sensorId": "WuZV6K","timestamp": "2023-12-12T10:59:55.851Z"}
2023-12-12 11:59:55 {"sensorData": "41","sensorId": "rQj9Xn","timestamp": "2023-12-12T10:59:55.901Z"}
2023-12-12 11:59:55 {"sensorData": "52","sensorId": "ffjwdR","timestamp": "2023-12-12T10:59:55.952Z"}
2023-12-12 11:59:56 {"sensorData": "2","sensorId": "zssmKd","timestamp": "2023-12-12T10:59:56.002Z"}
2023-12-12 11:59:56 {"sensorData": "45","sensorId": "rnBcIo","timestamp": "2023-12-12T10:59:56.052Z"}
2023-12-12 11:59:56 {"sensorData": "85","sensorId": "CYCUCK","timestamp": "2023-12-12T10:59:56.103Z"}
2023-12-12 11:59:56 {"sensorData": "91","sensorId": "oVdt0k","timestamp": "2023-12-12T10:59:56.153Z"}
2023-12-12 11:59:56 {"sensorData": "23","sensorId": "11GriW","timestamp": "2023-12-12T10:59:56.204Z"}
2023-12-12 11:59:56 {"sensorData": "33","sensorId": "QZA8dZ","timestamp": "2023-12-12T10:59:56.254Z"}
2023-12-12 11:59:56 {"sensorData": "66","sensorId": "JbVbZn","timestamp": "2023-12-12T10:59:56.305Z"}
2023-12-12 11:59:56 {"sensorData": "33","sensorId": "pVyDGB","timestamp": "2023-12-12T10:59:56.355Z"}
2023-12-12 11:59:56 {"sensorData": "31","sensorId": "wMyoB2","timestamp": "2023-12-12T10:59:56.405Z"}
2023-12-12 11:59:56 {"sensorData": "29","sensorId": "HP4mEs","timestamp": "2023-12-12T10:59:56.456Z"}
2023-12-12 11:59:56 {"sensorData": "96","sensorId": "Fficg3","timestamp": "2023-12-12T10:59:56.506Z"}
2023-12-12 11:59:56 {"sensorData": "44","sensorId": "3eTi0i","timestamp": "2023-12-12T10:59:56.557Z"}
2023-12-12 11:59:56 {"sensorData": "82","sensorId": "wJvRjR","timestamp": "2023-12-12T10:59:56.607Z"}
2023-12-12 11:59:56 {"sensorData": "55","sensorId": "JIwenq","timestamp": "2023-12-12T10:59:56.658Z"}
2023-12-12 11:59:56 {"sensorData": "8","sensorId": "PIAjLG","timestamp": "2023-12-12T10:59:56.708Z"}
2023-12-12 11:59:56 {"sensorData": "87","sensorId": "RzjKE3","timestamp": "2023-12-12T10:59:56.758Z"}
2023-12-12 11:59:56 {"sensorData": "84","sensorId": "sboMIH","timestamp": "2023-12-12T10:59:56.809Z"}
2023-12-12 11:59:56 {"sensorData": "87","sensorId": "QpmpXI","timestamp": "2023-12-12T10:59:56.859Z"}
2023-12-12 11:59:56 {"sensorData": "93","sensorId": "8WILs6","timestamp": "2023-12-12T10:59:56.910Z"}
2023-12-12 11:59:56 {"sensorData": "50","sensorId": "3D2I2b","timestamp": "2023-12-12T10:59:56.960Z"}
2023-12-12 11:59:57 {"sensorData": "74","sensorId": "u4XK3b","timestamp": "2023-12-12T10:59:57.011Z"}
2023-12-12 11:59:57 {"sensorData": "81","sensorId": "CJGgYT","timestamp": "2023-12-12T10:59:57.061Z"}
2023-12-12 11:59:57 {"sensorData": "3","sensorId": "JpKFai","timestamp": "2023-12-12T10:59:57.112Z"}
2023-12-12 11:59:57 {"sensorData": "62","sensorId": "sdZkGP","timestamp": "2023-12-12T10:59:57.162Z"}
2023-12-12 11:59:57 {"sensorData": "24","sensorId": "wQ1PJO","timestamp": "2023-12-12T10:59:57.212Z"}
2023-12-12 11:59:57 {"sensorData": "81","sensorId": "CNC2m9","timestamp": "2023-12-12T10:59:57.263Z"}
2023-12-12 11:59:57 {"sensorData": "38","sensorId": "8QrF50","timestamp": "2023-12-12T10:59:57.313Z"}
2023-12-12 11:59:57 {"sensorData": "98","sensorId": "58fm92","timestamp": "2023-12-12T10:59:57.364Z"}
2023-12-12 11:59:57 {"sensorData": "68","sensorId": "FHe0l3","timestamp": "2023-12-12T10:59:57.414Z"}
2023-12-12 11:59:57 {"sensorData": "59","sensorId": "UFUljn","timestamp": "2023-12-12T10:59:57.464Z"}
