2023-12-12 12:56:54 {"sensorData": "7","sensorId": "9kuZGY","timestamp": "2023-12-12T11:56:54.022Z"}
2023-12-12 12:58:43 {"sensorData": "31","sensorId": "2t8DZE","timestamp": "2023-12-12T11:58:43.123Z"}
2023-12-12 12:58:43 {"sensorData": "83","sensorId": "4aJQlb","timestamp": "2023-12-12T11:58:43.149Z"}
2023-12-12 12:58:43 {"sensorData": "59","sensorId": "6qQwdD","timestamp": "2023-12-12T11:58:43.174Z"}
2023-12-12 12:58:43 {"sensorData": "78","sensorId": "lulntb","timestamp": "2023-12-12T11:58:43.200Z"}
2023-12-12 12:58:43 {"sensorData": "5","sensorId": "7TKZaJ","timestamp": "2023-12-12T11:58:43.225Z"}
2023-12-12 12:58:43 {"sensorData": "62","sensorId": "YdbSbI","timestamp": "2023-12-12T11:58:43.250Z"}
2023-12-12 12:58:43 {"sensorData": "94","sensorId": "lHyhXe","timestamp": "2023-12-12T11:58:43.276Z"}
2023-12-12 12:58:43 {"sensorData": "58","sensorId": "0Gia0s","timestamp": "2023-12-12T11:58:43.301Z"}
2023-12-12 12:58:43 {"sensorData": "29","sensorId": "htuea4","timestamp": "2023-12-12T11:58:43.327Z"}
2023-12-12 12:58:43 {"sensorData": "35","sensorId": "bBiXDh","timestamp": "2023-12-12T11:58:43.352Z"}
2023-12-12 12:58:43 {"sensorData": "63","sensorId": "EO0Plo","timestamp": "2023-12-12T11:58:43.378Z"}
2023-12-12 12:58:43 {"sensorData": "35","sensorId": "7qnXUt","timestamp": "2023-12-12T11:58:43.403Z"}
2023-12-12 12:58:43 {"sensorData": "63","sensorId": "LJ6S2q","timestamp": "2023-12-12T11:58:43.429Z"}
2023-12-12 12:58:43 {"sensorData": "73","sensorId": "1jK0KQ","timestamp": "2023-12-12T11:58:43.454Z"}
2023-12-12 12:58:43 {"sensorData": "57","sensorId": "bYgEC4","timestamp": "2023-12-12T11:58:43.480Z"}
2023-12-12 12:58:43 {"sensorData": "3","sensorId": "Lg2Ixd","timestamp": "2023-12-12T11:58:43.505Z"}
2023-12-12 12:58:43 {"sensorData": "42","sensorId": "hvfQ4c","timestamp": "2023-12-12T11:58:43.530Z"}
2023-12-12 12:58:43 {"sensorData": "91","sensorId": "VsiMzQ","timestamp": "2023-12-12T11:58:43.556Z"}
2023-12-12 12:58:43 {"sensorData": "86","sensorId": "8xd9jj","timestamp": "2023-12-12T11:58:43.581Z"}
2023-12-12 12:58:43 {"sensorData": "23","sensorId": "JcJkiz","timestamp": "2023-12-12T11:58:43.607Z"}
2023-12-12 12:58:43 {"sensorData": "73","sensorId": "FDdLWi","timestamp": "2023-12-12T11:58:43.632Z"}
2023-12-12 12:58:43 {"sensorData": "9","sensorId": "QiMzzS","timestamp": "2023-12-12T11:58:43.658Z"}
2023-12-12 12:58:43 {"sensorData": "35","sensorId": "YzBWWE","timestamp": "2023-12-12T11:58:43.683Z"}
2023-12-12 12:58:43 {"sensorData": "80","sensorId": "5MlEOU","timestamp": "2023-12-12T11:58:43.709Z"}
2023-12-12 12:58:43 {"sensorData": "40","sensorId": "WkvqLw","timestamp": "2023-12-12T11:58:43.734Z"}
2023-12-12 12:58:43 {"sensorData": "25","sensorId": "vDg9LR","timestamp": "2023-12-12T11:58:43.759Z"}
2023-12-12 12:58:43 {"sensorData": "45","sensorId": "azyXY0","timestamp": "2023-12-12T11:58:43.785Z"}
2023-12-12 12:58:43 {"sensorData": "57","sensorId": "IsrB2D","timestamp": "2023-12-12T11:58:43.810Z"}
2023-12-12 12:58:43 {"sensorData": "25","sensorId": "GlGrt1","timestamp": "2023-12-12T11:58:43.836Z"}
2023-12-12 12:58:43 {"sensorData": "95","sensorId": "4mupPy","timestamp": "2023-12-12T11:58:43.861Z"}
2023-12-12 12:58:43 {"sensorData": "91","sensorId": "qfMpFa","timestamp": "2023-12-12T11:58:43.887Z"}
2023-12-12 12:58:43 {"sensorData": "50","sensorId": "rYH0fZ","timestamp": "2023-12-12T11:58:43.912Z"}
2023-12-12 12:58:43 {"sensorData": "59","sensorId": "7qlCBP","timestamp": "2023-12-12T11:58:43.938Z"}
2023-12-12 12:58:43 {"sensorData": "3","sensorId": "VGmNQE","timestamp": "2023-12-12T11:58:43.963Z"}
2023-12-12 12:58:43 {"sensorData": "33","sensorId": "v2gK8Q","timestamp": "2023-12-12T11:58:43.989Z"}
2023-12-12 12:58:44 {"sensorData": "79","sensorId": "BQXSFu","timestamp": "2023-12-12T11:58:44.014Z"}
2023-12-12 12:58:44 {"sensorData": "30","sensorId": "KjYFx7","timestamp": "2023-12-12T11:58:44.039Z"}
2023-12-12 12:58:44 {"sensorData": "15","sensorId": "ZMOIgY","timestamp": "2023-12-12T11:58:44.065Z"}
2023-12-12 12:58:44 {"sensorData": "15","sensorId": "Xscglg","timestamp": "2023-12-12T11:58:44.090Z"}
2023-12-12 12:58:44 {"sensorData": "30","sensorId": "hWBIBm","timestamp": "2023-12-12T11:58:44.116Z"}
2023-12-12 12:58:44 {"sensorData": "52","sensorId": "6HVEOH","timestamp": "2023-12-12T11:58:44.141Z"}
2023-12-12 12:58:44 {"sensorData": "3","sensorId": "cC5ZcJ","timestamp": "2023-12-12T11:58:44.167Z"}
2023-12-12 12:58:44 {"sensorData": "71","sensorId": "iwG3OJ","timestamp": "2023-12-12T11:58:44.192Z"}
2023-12-12 12:58:44 {"sensorData": "40","sensorId": "XNM4yc","timestamp": "2023-12-12T11:58:44.217Z"}
2023-12-12 12:58:44 {"sensorData": "72","sensorId": "ZoNVVy","timestamp": "2023-12-12T11:58:44.243Z"}
2023-12-12 12:58:44 {"sensorData": "29","sensorId": "y3kAvd","timestamp": "2023-12-12T11:58:44.269Z"}
2023-12-12 12:58:44 {"sensorData": "95","sensorId": "vLKD7g","timestamp": "2023-12-12T11:58:44.294Z"}
2023-12-12 12:58:44 {"sensorData": "95","sensorId": "LNtzr3","timestamp": "2023-12-12T11:58:44.319Z"}
2023-12-12 12:58:44 {"sensorData": "79","sensorId": "P5SEkv","timestamp": "2023-12-12T11:58:44.345Z"}
2023-12-12 12:58:44 {"sensorData": "61","sensorId": "3RyrIG","timestamp": "2023-12-12T11:58:44.370Z"}
2023-12-12 12:58:44 {"sensorData": "93","sensorId": "1K2mlC","timestamp": "2023-12-12T11:58:44.396Z"}
2023-12-12 12:58:44 {"sensorData": "83","sensorId": "iJ8Rkp","timestamp": "2023-12-12T11:58:44.421Z"}
2023-12-12 12:58:44 {"sensorData": "76","sensorId": "zjwecc","timestamp": "2023-12-12T11:58:44.446Z"}
2023-12-12 12:58:44 {"sensorData": "80","sensorId": "kxRecd","timestamp": "2023-12-12T11:58:44.472Z"}
2023-12-12 12:58:44 {"sensorData": "61","sensorId": "IK9ziZ","timestamp": "2023-12-12T11:58:44.497Z"}
2023-12-12 12:58:44 {"sensorData": "41","sensorId": "tsoBZl","timestamp": "2023-12-12T11:58:44.523Z"}
2023-12-12 12:58:44 {"sensorData": "38","sensorId": "9AlzJH","timestamp": "2023-12-12T11:58:44.548Z"}
2023-12-12 12:58:44 {"sensorData": "97","sensorId": "MJ6W4L","timestamp": "2023-12-12T11:58:44.574Z"}
2023-12-12 12:58:44 {"sensorData": "94","sensorId": "4PgCnd","timestamp": "2023-12-12T11:58:44.599Z"}
2023-12-12 12:58:44 {"sensorData": "21","sensorId": "v2AMiO","timestamp": "2023-12-12T11:58:44.624Z"}
2023-12-12 12:58:44 {"sensorData": "61","sensorId": "7Zh5os","timestamp": "2023-12-12T11:58:44.650Z"}
2023-12-12 12:58:44 {"sensorData": "90","sensorId": "XZTxwN","timestamp": "2023-12-12T11:58:44.675Z"}
2023-12-12 12:58:44 {"sensorData": "10","sensorId": "qp4k2a","timestamp": "2023-12-12T11:58:44.701Z"}
2023-12-12 12:58:44 {"sensorData": "60","sensorId": "dbBw41","timestamp": "2023-12-12T11:58:44.726Z"}
2023-12-12 12:58:44 {"sensorData": "58","sensorId": "cE78re","timestamp": "2023-12-12T11:58:44.752Z"}
2023-12-12 12:58:44 {"sensorData": "41","sensorId": "Fvlri2","timestamp": "2023-12-12T11:58:44.777Z"}
2023-12-12 12:58:44 {"sensorData": "80","sensorId": "FGUTTN","timestamp": "2023-12-12T11:58:44.803Z"}
2023-12-12 12:58:44 {"sensorData": "54","sensorId": "JLCKN4","timestamp": "2023-12-12T11:58:44.828Z"}
2023-12-12 12:58:44 {"sensorData": "88","sensorId": "FT2FnZ","timestamp": "2023-12-12T11:58:44.854Z"}
2023-12-12 12:58:44 {"sensorData": "19","sensorId": "F1w8mF","timestamp": "2023-12-12T11:58:44.879Z"}
2023-12-12 12:58:44 {"sensorData": "69","sensorId": "ty2Y4K","timestamp": "2023-12-12T11:58:44.904Z"}
2023-12-12 12:58:44 {"sensorData": "5","sensorId": "LnxkX0","timestamp": "2023-12-12T11:58:44.930Z"}
2023-12-12 12:58:44 {"sensorData": "78","sensorId": "ySO3zG","timestamp": "2023-12-12T11:58:44.955Z"}
2023-12-12 12:58:44 {"sensorData": "10","sensorId": "Lt0eik","timestamp": "2023-12-12T11:58:44.981Z"}
2023-12-12 12:58:45 {"sensorData": "22","sensorId": "vQsOek","timestamp": "2023-12-12T11:58:45.006Z"}
2023-12-12 12:58:45 {"sensorData": "6","sensorId": "6S5H6r","timestamp": "2023-12-12T11:58:45.031Z"}
2023-12-12 12:58:45 {"sensorData": "65","sensorId": "RfxfVb","timestamp": "2023-12-12T11:58:45.057Z"}
2023-12-12 12:58:45 {"sensorData": "98","sensorId": "kFuTWk","timestamp": "2023-12-12T11:58:45.082Z"}
2023-12-12 12:58:45 {"sensorData": "3","sensorId": "4v0nbg","timestamp": "2023-12-12T11:58:45.108Z"}
2023-12-12 12:58:45 {"sensorData": "91","sensorId": "don96j","timestamp": "2023-12-12T11:58:45.133Z"}
2023-12-12 12:58:45 {"sensorData": "58","sensorId": "2yjJDG","timestamp": "2023-12-12T11:58:45.159Z"}
2023-12-12 12:58:45 {"sensorData": "64","sensorId": "oHKwa5","timestamp": "2023-12-12T11:58:45.184Z"}
2023-12-12 12:58:45 {"sensorData": "92","sensorId": "Wd1OwR","timestamp": "2023-12-12T11:58:45.209Z"}
2023-12-12 12:58:45 {"sensorData": "52","sensorId": "xXRyb5","timestamp": "2023-12-12T11:58:45.235Z"}
2023-12-12 12:58:45 {"sensorData": "93","sensorId": "8c1Yya","timestamp": "2023-12-12T11:58:45.260Z"}
2023-12-12 12:58:45 {"sensorData": "8","sensorId": "1G8dbH","timestamp": "2023-12-12T11:58:45.286Z"}
2023-12-12 12:58:45 {"sensorData": "91","sensorId": "9CBVDt","timestamp": "2023-12-12T11:58:45.311Z"}
2023-12-12 12:58:45 {"sensorData": "78","sensorId": "0aqlW5","timestamp": "2023-12-12T11:58:45.337Z"}
2023-12-12 12:58:45 {"sensorData": "60","sensorId": "VY7R0X","timestamp": "2023-12-12T11:58:45.362Z"}
2023-12-12 12:58:45 {"sensorData": "12","sensorId": "oX0dsW","timestamp": "2023-12-12T11:58:45.387Z"}
2023-12-12 12:58:45 {"sensorData": "92","sensorId": "rtCrT3","timestamp": "2023-12-12T11:58:45.413Z"}
2023-12-12 12:58:45 {"sensorData": "64","sensorId": "nmyblO","timestamp": "2023-12-12T11:58:45.438Z"}
2023-12-12 12:58:45 {"sensorData": "74","sensorId": "5IWQwS","timestamp": "2023-12-12T11:58:45.464Z"}
2023-12-12 12:58:45 {"sensorData": "48","sensorId": "nF0zqQ","timestamp": "2023-12-12T11:58:45.489Z"}
2023-12-12 12:58:45 {"sensorData": "73","sensorId": "IAFYU5","timestamp": "2023-12-12T11:58:45.514Z"}
2023-12-12 12:58:45 {"sensorData": "27","sensorId": "DXdO7C","timestamp": "2023-12-12T11:58:45.540Z"}
2023-12-12 12:58:45 {"sensorData": "9","sensorId": "ie2dKM","timestamp": "2023-12-12T11:58:45.565Z"}
2023-12-12 12:58:45 {"sensorData": "32","sensorId": "7seiX4","timestamp": "2023-12-12T11:58:45.591Z"}
2023-12-12 12:58:45 {"sensorData": "53","sensorId": "cI6I8A","timestamp": "2023-12-12T11:58:45.616Z"}
2023-12-12 12:58:45 {"sensorData": "32","sensorId": "QvzkiD","timestamp": "2023-12-12T11:58:45.642Z"}
2023-12-12 12:58:45 {"sensorData": "72","sensorId": "e3Am5q","timestamp": "2023-12-12T11:58:45.667Z"}
2023-12-12 12:58:45 {"sensorData": "42","sensorId": "G26Bl8","timestamp": "2023-12-12T11:58:45.693Z"}
2023-12-12 12:58:45 {"sensorData": "35","sensorId": "62e6A9","timestamp": "2023-12-12T11:58:45.718Z"}
2023-12-12 12:58:45 {"sensorData": "51","sensorId": "wz1dSp","timestamp": "2023-12-12T11:58:45.743Z"}
2023-12-12 12:58:45 {"sensorData": "73","sensorId": "ZQ73Jx","timestamp": "2023-12-12T11:58:45.769Z"}
2023-12-12 12:58:45 {"sensorData": "65","sensorId": "CNr6El","timestamp": "2023-12-12T11:58:45.795Z"}
2023-12-12 12:58:45 {"sensorData": "27","sensorId": "Nj4H97","timestamp": "2023-12-12T11:58:45.820Z"}
2023-12-12 12:58:45 {"sensorData": "86","sensorId": "z69UtY","timestamp": "2023-12-12T11:58:45.845Z"}
2023-12-12 12:58:45 {"sensorData": "37","sensorId": "9d8YT3","timestamp": "2023-12-12T11:58:45.871Z"}
2023-12-12 12:58:45 {"sensorData": "53","sensorId": "qpTR08","timestamp": "2023-12-12T11:58:45.896Z"}
2023-12-12 12:58:45 {"sensorData": "53","sensorId": "ui95r1","timestamp": "2023-12-12T11:58:45.922Z"}
2023-12-12 12:58:45 {"sensorData": "47","sensorId": "pY7MS4","timestamp": "2023-12-12T11:58:45.947Z"}
2023-12-12 12:58:45 {"sensorData": "98","sensorId": "bQjbUf","timestamp": "2023-12-12T11:58:45.973Z"}
2023-12-12 12:58:45 {"sensorData": "35","sensorId": "B7BQmk","timestamp": "2023-12-12T11:58:45.998Z"}
2023-12-12 12:58:46 {"sensorData": "47","sensorId": "cg6vo5","timestamp": "2023-12-12T11:58:46.024Z"}
2023-12-12 12:58:46 {"sensorData": "2","sensorId": "EVTTJO","timestamp": "2023-12-12T11:58:46.049Z"}
2023-12-12 12:58:46 {"sensorData": "95","sensorId": "qGSrnZ","timestamp": "2023-12-12T11:58:46.075Z"}
2023-12-12 12:58:46 {"sensorData": "96","sensorId": "53cu0D","timestamp": "2023-12-12T11:58:46.100Z"}
2023-12-12 12:58:46 {"sensorData": "84","sensorId": "cLtcRq","timestamp": "2023-12-12T11:58:46.125Z"}
2023-12-12 12:58:46 {"sensorData": "43","sensorId": "4jOy4v","timestamp": "2023-12-12T11:58:46.151Z"}
2023-12-12 12:58:46 {"sensorData": "11","sensorId": "C8ASEi","timestamp": "2023-12-12T11:58:46.176Z"}
2023-12-12 12:58:46 {"sensorData": "59","sensorId": "P6oIZo","timestamp": "2023-12-12T11:58:46.201Z"}
2023-12-12 12:58:46 {"sensorData": "43","sensorId": "PPZRqj","timestamp": "2023-12-12T11:58:46.227Z"}
2023-12-12 12:58:46 {"sensorData": "13","sensorId": "5xfZGR","timestamp": "2023-12-12T11:58:46.252Z"}
2023-12-12 12:58:46 {"sensorData": "19","sensorId": "Bcq38R","timestamp": "2023-12-12T11:58:46.277Z"}
2023-12-12 12:58:46 {"sensorData": "51","sensorId": "BZIgTU","timestamp": "2023-12-12T11:58:46.302Z"}
2023-12-12 12:58:46 {"sensorData": "59","sensorId": "I6EnLr","timestamp": "2023-12-12T11:58:46.328Z"}
2023-12-12 12:58:46 {"sensorData": "94","sensorId": "1AKVXN","timestamp": "2023-12-12T11:58:46.353Z"}
2023-12-12 12:58:46 {"sensorData": "10","sensorId": "suURua","timestamp": "2023-12-12T11:58:46.378Z"}
2023-12-12 12:58:46 {"sensorData": "8","sensorId": "tPjUDP","timestamp": "2023-12-12T11:58:46.403Z"}
2023-12-12 12:58:46 {"sensorData": "82","sensorId": "myBVu3","timestamp": "2023-12-12T11:58:46.429Z"}
2023-12-12 12:58:46 {"sensorData": "84","sensorId": "6lZVJz","timestamp": "2023-12-12T11:58:46.454Z"}
2023-12-12 12:58:46 {"sensorData": "46","sensorId": "vcdNwV","timestamp": "2023-12-12T11:58:46.479Z"}
2023-12-12 12:58:46 {"sensorData": "92","sensorId": "OT27z9","timestamp": "2023-12-12T11:58:46.504Z"}
2023-12-12 12:58:46 {"sensorData": "19","sensorId": "2MGea5","timestamp": "2023-12-12T11:58:46.530Z"}
2023-12-12 12:58:46 {"sensorData": "73","sensorId": "tXWn8L","timestamp": "2023-12-12T11:58:46.555Z"}
2023-12-12 12:58:46 {"sensorData": "32","sensorId": "H8B08C","timestamp": "2023-12-12T11:58:46.580Z"}
2023-12-12 12:58:46 {"sensorData": "59","sensorId": "snV66L","timestamp": "2023-12-12T11:58:46.606Z"}
2023-12-12 12:58:46 {"sensorData": "48","sensorId": "vKLnlf","timestamp": "2023-12-12T11:58:46.631Z"}
2023-12-12 12:58:46 {"sensorData": "94","sensorId": "l9dCWZ","timestamp": "2023-12-12T11:58:46.657Z"}
2023-12-12 12:58:46 {"sensorData": "47","sensorId": "UyKpub","timestamp": "2023-12-12T11:58:46.682Z"}
2023-12-12 12:58:46 {"sensorData": "24","sensorId": "sDHKOr","timestamp": "2023-12-12T11:58:46.708Z"}
2023-12-12 12:58:46 {"sensorData": "93","sensorId": "K2z4B8","timestamp": "2023-12-12T11:58:46.733Z"}
2023-12-12 12:58:46 {"sensorData": "51","sensorId": "MevVbz","timestamp": "2023-12-12T11:58:46.758Z"}
2023-12-12 12:58:46 {"sensorData": "74","sensorId": "Xm1FJB","timestamp": "2023-12-12T11:58:46.784Z"}
2023-12-12 12:58:46 {"sensorData": "76","sensorId": "3AWk1s","timestamp": "2023-12-12T11:58:46.809Z"}
2023-12-12 12:58:46 {"sensorData": "92","sensorId": "FHpgzM","timestamp": "2023-12-12T11:58:46.835Z"}
2023-12-12 12:58:46 {"sensorData": "6","sensorId": "YLfyNz","timestamp": "2023-12-12T11:58:46.860Z"}
2023-12-12 12:58:46 {"sensorData": "86","sensorId": "OWwz6l","timestamp": "2023-12-12T11:58:46.886Z"}
2023-12-12 12:58:46 {"sensorData": "6","sensorId": "FNKxbx","timestamp": "2023-12-12T11:58:46.911Z"}
2023-12-12 12:58:46 {"sensorData": "97","sensorId": "3NpykD","timestamp": "2023-12-12T11:58:46.936Z"}
2023-12-12 12:58:46 {"sensorData": "38","sensorId": "JfAwQE","timestamp": "2023-12-12T11:58:46.962Z"}
2023-12-12 12:58:46 {"sensorData": "8","sensorId": "t125No","timestamp": "2023-12-12T11:58:46.987Z"}
2023-12-12 12:58:47 {"sensorData": "32","sensorId": "JAmdbX","timestamp": "2023-12-12T11:58:47.013Z"}
2023-12-12 12:58:47 {"sensorData": "70","sensorId": "ck53Xk","timestamp": "2023-12-12T11:58:47.038Z"}
2023-12-12 12:58:47 {"sensorData": "70","sensorId": "7LSERh","timestamp": "2023-12-12T11:58:47.063Z"}
2023-12-12 12:58:47 {"sensorData": "82","sensorId": "vJJPAB","timestamp": "2023-12-12T11:58:47.089Z"}
2023-12-12 12:58:47 {"sensorData": "36","sensorId": "dO3Kef","timestamp": "2023-12-12T11:58:47.114Z"}
2023-12-12 12:58:47 {"sensorData": "71","sensorId": "f0dfa8","timestamp": "2023-12-12T11:58:47.140Z"}
2023-12-12 12:58:47 {"sensorData": "31","sensorId": "VhpQS7","timestamp": "2023-12-12T11:58:47.165Z"}
2023-12-12 12:58:47 {"sensorData": "77","sensorId": "xc7TLE","timestamp": "2023-12-12T11:58:47.191Z"}
2023-12-12 12:58:47 {"sensorData": "2","sensorId": "944cIV","timestamp": "2023-12-12T11:58:47.216Z"}
2023-12-12 12:58:47 {"sensorData": "63","sensorId": "M1oPPq","timestamp": "2023-12-12T11:58:47.241Z"}
2023-12-12 12:58:47 {"sensorData": "12","sensorId": "QmRzr6","timestamp": "2023-12-12T11:58:47.267Z"}
2023-12-12 12:58:47 {"sensorData": "4","sensorId": "82pv4k","timestamp": "2023-12-12T11:58:47.292Z"}
2023-12-12 12:58:47 {"sensorData": "2","sensorId": "EPADJt","timestamp": "2023-12-12T11:58:47.318Z"}
2023-12-12 12:58:47 {"sensorData": "46","sensorId": "hefR3r","timestamp": "2023-12-12T11:58:47.343Z"}
2023-12-12 12:58:47 {"sensorData": "86","sensorId": "JFenQU","timestamp": "2023-12-12T11:58:47.368Z"}
2023-12-12 12:58:47 {"sensorData": "76","sensorId": "7QQ5G3","timestamp": "2023-12-12T11:58:47.394Z"}
2023-12-12 12:58:47 {"sensorData": "27","sensorId": "Bet3RS","timestamp": "2023-12-12T11:58:47.419Z"}
2023-12-12 12:58:47 {"sensorData": "90","sensorId": "qbYvf1","timestamp": "2023-12-12T11:58:47.445Z"}
2023-12-12 12:58:47 {"sensorData": "86","sensorId": "7huGMw","timestamp": "2023-12-12T11:58:47.470Z"}
2023-12-12 12:58:47 {"sensorData": "39","sensorId": "sgtoXa","timestamp": "2023-12-12T11:58:47.496Z"}
2023-12-12 12:58:47 {"sensorData": "41","sensorId": "t1yS5S","timestamp": "2023-12-12T11:58:47.521Z"}
2023-12-12 12:58:47 {"sensorData": "59","sensorId": "My40zS","timestamp": "2023-12-12T11:58:47.547Z"}
2023-12-12 12:58:47 {"sensorData": "43","sensorId": "CIjxPD","timestamp": "2023-12-12T11:58:47.572Z"}
2023-12-12 12:58:47 {"sensorData": "31","sensorId": "p0IG60","timestamp": "2023-12-12T11:58:47.597Z"}
2023-12-12 12:58:47 {"sensorData": "68","sensorId": "R019Pq","timestamp": "2023-12-12T11:58:47.623Z"}
2023-12-12 12:58:47 {"sensorData": "11","sensorId": "L6pluj","timestamp": "2023-12-12T11:58:47.648Z"}
2023-12-12 12:58:47 {"sensorData": "80","sensorId": "RZlhvv","timestamp": "2023-12-12T11:58:47.674Z"}
2023-12-12 12:58:47 {"sensorData": "3","sensorId": "aWwoM5","timestamp": "2023-12-12T11:58:47.699Z"}
2023-12-12 12:58:47 {"sensorData": "28","sensorId": "HVEmJv","timestamp": "2023-12-12T11:58:47.725Z"}
2023-12-12 12:58:47 {"sensorData": "81","sensorId": "oJZXDe","timestamp": "2023-12-12T11:58:47.750Z"}
2023-12-12 12:58:47 {"sensorData": "71","sensorId": "Vl9C8i","timestamp": "2023-12-12T11:58:47.775Z"}
2023-12-12 12:58:47 {"sensorData": "86","sensorId": "uDfsoz","timestamp": "2023-12-12T11:58:47.801Z"}
2023-12-12 12:58:47 {"sensorData": "62","sensorId": "0uqvdS","timestamp": "2023-12-12T11:58:47.826Z"}
2023-12-12 12:58:47 {"sensorData": "74","sensorId": "McRZJG","timestamp": "2023-12-12T11:58:47.852Z"}
2023-12-12 12:58:47 {"sensorData": "56","sensorId": "dILYTI","timestamp": "2023-12-12T11:58:47.877Z"}
2023-12-12 12:58:47 {"sensorData": "47","sensorId": "QRXai0","timestamp": "2023-12-12T11:58:47.903Z"}
2023-12-12 12:58:47 {"sensorData": "38","sensorId": "wpZnKd","timestamp": "2023-12-12T11:58:47.928Z"}
2023-12-12 12:58:47 {"sensorData": "22","sensorId": "NWeoWW","timestamp": "2023-12-12T11:58:47.954Z"}
2023-12-12 12:58:47 {"sensorData": "59","sensorId": "vqPwZp","timestamp": "2023-12-12T11:58:47.979Z"}
2023-12-12 12:58:48 {"sensorData": "79","sensorId": "GXymCl","timestamp": "2023-12-12T11:58:48.004Z"}
2023-12-12 12:58:48 {"sensorData": "66","sensorId": "L9D7oq","timestamp": "2023-12-12T11:58:48.030Z"}
2023-12-12 12:58:48 {"sensorData": "44","sensorId": "WrRAdT","timestamp": "2023-12-12T11:58:48.055Z"}
2023-12-12 12:58:48 {"sensorData": "0","sensorId": "XDPjUs","timestamp": "2023-12-12T11:58:48.081Z"}
2023-12-12 12:58:48 {"sensorData": "91","sensorId": "JFMdra","timestamp": "2023-12-12T11:58:48.106Z"}
2023-12-12 12:58:48 {"sensorData": "68","sensorId": "Tjyug1","timestamp": "2023-12-12T11:58:48.132Z"}
2023-12-12 12:58:48 {"sensorData": "90","sensorId": "vfAhxf","timestamp": "2023-12-12T11:58:48.157Z"}
2023-12-12 12:58:48 {"sensorData": "49","sensorId": "yZhmsU","timestamp": "2023-12-12T11:58:48.182Z"}
2023-12-12 12:58:48 {"sensorData": "7","sensorId": "cbWJGx","timestamp": "2023-12-12T11:58:48.208Z"}
2023-12-12 12:58:48 {"sensorData": "77","sensorId": "Vv1FDp","timestamp": "2023-12-12T11:58:48.233Z"}
2023-12-12 12:58:48 {"sensorData": "53","sensorId": "Jff4iG","timestamp": "2023-12-12T11:58:48.259Z"}
2023-12-12 12:58:48 {"sensorData": "40","sensorId": "FLF4AL","timestamp": "2023-12-12T11:58:48.284Z"}
2023-12-12 12:58:48 {"sensorData": "42","sensorId": "RtvRuf","timestamp": "2023-12-12T11:58:48.310Z"}
2023-12-12 12:58:48 {"sensorData": "31","sensorId": "ZC2KYR","timestamp": "2023-12-12T11:58:48.335Z"}
2023-12-12 12:58:48 {"sensorData": "39","sensorId": "r61Y96","timestamp": "2023-12-12T11:58:48.361Z"}
2023-12-12 12:58:48 {"sensorData": "29","sensorId": "iCTLcm","timestamp": "2023-12-12T11:58:48.386Z"}
2023-12-12 12:58:48 {"sensorData": "69","sensorId": "AXHhh0","timestamp": "2023-12-12T11:58:48.411Z"}
2023-12-12 12:58:48 {"sensorData": "73","sensorId": "z6emw6","timestamp": "2023-12-12T11:58:48.437Z"}
2023-12-12 12:58:48 {"sensorData": "33","sensorId": "iN0xHP","timestamp": "2023-12-12T11:58:48.462Z"}
2023-12-12 12:58:48 {"sensorData": "66","sensorId": "FM5NcM","timestamp": "2023-12-12T11:58:48.488Z"}
2023-12-12 12:58:48 {"sensorData": "84","sensorId": "eYQDKn","timestamp": "2023-12-12T11:58:48.513Z"}
